Event.Id,Investigation.Type,Accident.Number,Event.Date,Location,Country,Latitude,Longitude,Airport.Code,Airport.Name,Injury.Severity,Aircraft.damage,Registration.Number,Make,Model,Amateur.Built,Number.of.Engines,Engine.Type,Purpose.of.flight,Total.Fatal.Injuries,Total.Serious.Injuries,Total.Minor.Injuries,Total.Uninjured,Weather.Condition,Broad.phase.of.flight,Report.Status,Publication.Date,Total_On_Board,Total_Fatal_Serious,Injury_Fraction,Destroyed,make_model
20050419X00477,Accident,MIA05CA082,2005-03-25,"WEST PALM BEACH, FL",United States,26.683056,-80.095555,KPBI,Palm Beach International,Non-Fatal,Substantial,N11EG,Piper,PA-23-250,No,2,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Piper PA-23-250
20050401X00391,Accident,NYC05WA064,2005-03-26,"OTTENGRUNER, GERMANY",Germany,50.225834,11.7325,,,Fatal(3),Substantial,N4705J,Beech,A23A,No,1,Piston,Unknown,3.0,1.0,0.0,0.0,,,Foreign,01-04-2005,4.0,4.0,1.0,False,Beech A23A
20050429X00526,Accident,NYC05LA063,2005-03-26,"HAMBURG, NY",United States,42.700833,-78.914722,4G2,Hamburg Airport,Non-Fatal,Substantial,N2368E,Piper,PA-38-112,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,25-04-2006,2.0,0.0,0.0,False,Piper PA-38-112
20050404X00403,Accident,LAX05LA125,2005-03-26,"SACRAMENTO, CA",United States,38.667778,-121.400556,MCC,McClellan Airfield,Non-Fatal,Substantial,N5748B,Cessna,182,No,1,Piston,Personal,0.0,0.0,0.0,3.0,VMC,Takeoff,Probable Cause,25-04-2006,3.0,0.0,0.0,False,Cessna 182
20050407X00428,Accident,LAX05LA124B,2005-03-26,"CHINO, CA",United States,33.974723,-117.636666,CNO,Chino,Non-Fatal,Substantial,N7425G,Cessna,172K,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,25-04-2006,2.0,0.0,0.0,False,Cessna 172K
20050406X00422,Accident,CHI05CA084,2005-03-26,"BAUDETTE, MN",United States,48.728611,-94.612222,,,Non-Fatal,Substantial,N8954B,Cessna,172,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,08-06-2005,2.0,0.0,0.0,False,Cessna 172
20050331X00385,Accident,ATL05FA066,2005-03-26,"JOHNS ISLAND, SC",United States,32.711667,-80.011667,JZI,CHARLESTON EXECUTIVE,Fatal(2),Substantial,N222YT,Cessna,T206H,No,1,Piston,Personal,2.0,0.0,0.0,0.0,IMC,Approach,Probable Cause,28-02-2006,2.0,2.0,1.0,False,Cessna T206H
20050407X00428,Accident,LAX05LA124A,2005-03-26,"Chino, CA",United States,33.974723,-117.636666,CNO,Chino,Non-Fatal,Minor,N7055H,North American,AT-6C,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Taxi,Probable Cause,25-04-2006,2.0,0.0,0.0,False,North American AT-6C
20050331X00388,Accident,IAD05WA048,2005-03-26,"Sirnach, Switzerland",Switzerland,,,,,Fatal(4),Destroyed,,Bell,206B,No,1,,,4.0,0.0,0.0,0.0,,,Foreign,31-03-2005,4.0,4.0,1.0,True,Bell 206B
20050328X00371,Accident,CHI05FA081,2005-03-26,"West Lafayette, IN",United States,40.436944,-86.933889,LAF,PURDUE UNIVERSITY,Fatal(2),Destroyed,N999SK,Piper,PA-28R-200,No,1,Piston,Personal,2.0,0.0,0.0,0.0,IMC,Takeoff,Probable Cause,27-10-2005,2.0,2.0,1.0,True,Piper PA-28R-200
20050404X00405,Accident,LAX05LA126,2005-03-27,"LONG BEACH, CA",United States,33.817778,-118.151667,LGB,Long Beach,Non-Fatal,Substantial,N8243L,Piper,PA-32-301T,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-04-2006,1.0,0.0,0.0,False,Piper PA-32-301T
20050330X00382,Accident,CHI05FA080,2005-03-27,"West Union, IA",United States,42.985277,-91.790555,3Y2,Scott Municipal,Fatal(3),Destroyed,N8966W,Piper,PA-28-235,No,1,Piston,Personal,3.0,1.0,0.0,0.0,VMC,Takeoff,Probable Cause,27-10-2005,4.0,4.0,1.0,True,Piper PA-28-235
20050419X00478,Accident,MIA05LA088,2005-03-28,ATLANTIC OCEAN,ATLANTIC OCEAN,18.516667,-67.933333,,,Fatal(1),Destroyed,N4767,Schweizer,269D,No,1,Turbo Shaft,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,07-07-2005,1.0,1.0,1.0,True,Schweizer 269D
20050419X00476,Accident,MIA05LA083,2005-03-28,"PALM BEACH, FL",United States,26.676945,-80.084444,,,Non-Fatal,Substantial,N53589,Cessna,172S,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,IMC,Cruise,Probable Cause,28-02-2006,2.0,0.0,0.0,False,Cessna 172S
20050428X00525,Accident,CHI05CA087,2005-03-28,"JEFFERSONVILLE, IN",United States,38.365556,-85.738055,,,Non-Fatal,Substantial,N722RM,Piper,PA-32-300,No,1,Piston,Personal,0.0,0.0,0.0,4.0,IMC,Climb,Probable Cause,07-07-2005,4.0,0.0,0.0,False,Piper PA-32-300
20050408X00430,Accident,CHI05LA083,2005-03-28,"Bloomfield, IA",United States,40.732223,-92.428334,4K6,BLOOMFIELD MUNI,Fatal(1),Destroyed,N6092Q,Mooney,M20E,No,1,Piston,Personal,1.0,1.0,0.0,0.0,VMC,Maneuvering,Probable Cause,31-07-2006,2.0,2.0,1.0,True,Mooney M20E
20050405X00413,Accident,SEA05LA068,2005-03-29,"ORCAS ISLAND, WA",United States,48.653611,-122.745277,,,Fatal(1),Substantial,N1711M,Cessna,T337E,No,2,Piston,Personal,1.0,0.0,1.0,0.0,VMC,Descent,Probable Cause,31-01-2006,2.0,1.0,0.5,False,Cessna T337E
20050425X00496,Accident,NYC05CA065,2005-03-30,"SUSSEX, NJ",United States,41.200278,-74.623056,FWN,Sussex,Non-Fatal,Substantial,N9235J,Piper,PA-28-180,No,1,Piston,Instructional,0.0,0.0,2.0,0.0,VMC,Approach,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Piper PA-28-180
20050405X00411,Accident,MIA05LA084,2005-03-30,"MIAMI, FL",United States,25.861667,-80.896944,TNT,Dade-Collier Training and Tran,Non-Fatal,Substantial,N811BC,Swearingen,SA227-AC,No,2,Turboprop,Instructional,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Swearingen SA227-AC
20050503X00546,Accident,LAX05CA127,2005-03-30,"CHINO, CA",United States,33.98,-117.638611,KCNO,Chino Airport,Non-Fatal,Substantial,N7832G,Cessna,172L,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 172L
20050405X00417,Accident,DEN05LA065,2005-03-30,"FARMINGTON, NM",United States,36.741111,-108.224445,FMN,Four Corners Regional Airport,Non-Fatal,Substantial,N1830V,Beech,A36,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,13-09-2005,1.0,0.0,0.0,False,Beech A36
20050420X00488,Accident,ATL05CA070,2005-03-30,"GOOSE CREEK, NC",United States,35.120834,-80.587222,28A,GOOSE CREEK,Non-Fatal,Substantial,N714TK,Cessna,152,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,28-06-2006,1.0,0.0,0.0,False,Cessna 152
20050405X00408,Accident,ANC05LA053,2005-03-30,"DENALI PARK, AK",United States,63.652778,-148.902222,,,Non-Fatal,Substantial,N2204N,Cessna,140,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,28-02-2006,1.0,0.0,0.0,False,Cessna 140
20050504X00555,Accident,LAX05CA128,2005-04-01,"SAN JOSE, CA",United States,37.316667,-121.821945,KRHV,Reid Hillview,Non-Fatal,Substantial,N4789G,Cessna,172N,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 172N
20050413X00448,Accident,IAD05LA051,2005-04-02,"MARION, OH",United States,40.616111,-83.063333,MNN,Marion Municipal Airport,Non-Fatal,Substantial,N3292S,Cessna,182N,No,1,Piston,Personal,0.0,0.0,2.0,2.0,IMC,Cruise,Probable Cause,13-09-2005,4.0,0.0,0.0,False,Cessna 182N
20050420X00489,Accident,DFW05CA097,2005-04-02,"SHAWNEE, OK",United States,35.357778,-96.942777,SNL,Shawnee Regional Airport,Non-Fatal,Substantial,N5086Q,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 152
20050422X00494,Accident,CHI05CA085,2005-04-02,"ATKINSON, NE",United States,42.5625,-99.037777,,,Non-Fatal,Substantial,N8150F,Cirrus Design Corp.,SR-22,No,1,Piston,Business,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cirrus Design Corp. SR-22
20050429X00527,Accident,CHI05LA086,2005-04-02,"Waunakee, WI",United States,43.178611,-89.451389,6P3,Waunakee,Non-Fatal,Destroyed,N56715,Piper,PA-28-151,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,13-09-2005,2.0,0.0,0.0,True,Piper PA-28-151
20050420X00482,Accident,SEA05CA069,2005-04-03,"PALOUSE, WA",United States,46.255278,-117.058611,,,Non-Fatal,Substantial,N4784Q,Cessna,A188B,No,1,Piston,Aerial Application,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna A188B
20050418X00471,Accident,DFW05CA100,2005-04-03,"STEPHENVILLE, TX",United States,32.215278,-98.1775,SEP,Clark Field Municipal Airrport,Non-Fatal,Substantial,N3889Q,Cessna,172L,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cessna 172L
20050504X00548,Accident,ATL05CA068,2005-04-03,"UNION CITY, SC",United States,34.686389,-81.641666,35A,"UNION COUNTY, TROY SHELTON FIE",Non-Fatal,Substantial,N3064L,Cessna,310J,No,2,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cessna 310J
20050616X00797,Accident,ANC05CA054,2005-04-03,"BETHEL, AK",United States,60.766667,-161.833333,BET,Bethel,Non-Fatal,Substantial,N9091D,Piper,PA-18,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,13-09-2005,1.0,0.0,0.0,False,Piper PA-18
20050412X00441,Accident,DEN05FA047,2005-04-03,"Fort Collins, CO",United States,40.588333,-105.042223,3V5,Fort Collins-Downtown Airport,Fatal(1),Destroyed,N3FJ,Beech,E55,No,2,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,30-05-2006,1.0,1.0,1.0,True,Beech E55
20050406X00423,Accident,SEA05LA070,2005-04-04,"CORVALLIS, OR",United States,44.497222,-123.289722,KCVO,Corvallis Municipal,Non-Fatal,Substantial,N303PR,Robinson,R-22 Beta,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Maneuvering,Probable Cause,13-09-2005,2.0,0.0,0.0,False,Robinson R-22 Beta
20050406X00425,Accident,LAX05LA130,2005-04-04,"LAKE HAVASU CIT, AZ",United States,34.571111,-114.358056,HII,LAKE HAVASU CITY,Non-Fatal,Substantial,N637SC,Cessna,421B,No,2,Piston,Positioning,0.0,0.0,0.0,3.0,VMC,Taxi,Probable Cause,29-08-2006,3.0,0.0,0.0,False,Cessna 421B
20050408X00429,Accident,CHI05LA088,2005-04-04,"IMPERIAL, NE",United States,40.510278,-101.62,IML,IMPERIAL MUNI,Non-Fatal,Substantial,N5015K,Air Tractor,AT-602,No,1,Turboprop,Aerial Application,0.0,0.0,0.0,1.0,VMC,Approach,Probable Cause,31-07-2006,1.0,0.0,0.0,False,Air Tractor AT-602
20050420X00487,Accident,ATL05CA069,2005-04-04,"GRIFFIN, GA",United States,33.226945,-84.274723,6A2,GRIFFIN-SPALDING COUNTY,Non-Fatal,Substantial,N6651W,Piper,PA-28-140,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Piper PA-28-140
20050420X00479,Accident,ATL05LA071,2005-04-05,"JACKSONVILLE, NC",United States,34.828889,-77.611944,OAJ,ALBERT J ELLIS,Non-Fatal,Substantial,N48820,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Climb,Probable Cause,31-01-2006,2.0,0.0,0.0,False,Cessna 152
20050413X00449,Accident,IAD05FA052,2005-04-05,"Green Creek, NJ",United States,39.050278,-74.909167,WWD,CAPE MAY COUNTY,Fatal(2),Destroyed,N36725,Piper,PA-28R-201,No,1,Piston,Personal,2.0,0.0,0.0,0.0,VMC,Approach,Probable Cause,28-03-2006,2.0,2.0,1.0,True,Piper PA-28R-201
20050427X00508,Accident,NYC05LA067,2005-04-06,"WEST MIFFLIN, PA",United States,40.354167,-79.93,AGC,Allegheny County,Non-Fatal,Substantial,N9521F,Cessna,182S,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,29-08-2006,2.0,0.0,0.0,False,Cessna 182S
20050420X00484,Accident,LAX05LA131,2005-04-06,"MOKULEIA, HI",United States,21.576389,-158.225,,,Fatal(1),Substantial,N693U,Schweizer,SGS 2-32,No,0,,Other Work Use,1.0,0.0,2.0,0.0,VMC,Maneuvering,Probable Cause,26-02-2007,3.0,1.0,0.3333333333333333,False,Schweizer SGS 2-32
20050503X00537,Accident,IAD05LA053,2005-04-06,"ROCKY HILL, NJ",United States,40.399166,-74.658889,39N,Princeton Airport,Non-Fatal,Substantial,N4398H,Mooney,M20J,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,Go-around,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Mooney M20J
20050511X00591,Accident,DEN05TA072,2005-04-07,"COLORADO SPRNGS, CO",United States,,,,,Non-Fatal,Substantial,N198PD,Bell,OH-58C,No,1,Turbo Shaft,Other,0.0,0.0,0.0,3.0,VMC,Cruise,Probable Cause,27-10-2005,3.0,0.0,0.0,False,Bell OH-58C
20050809X01186,Accident,DEN05FA124,2005-04-07,"KREMMLING, CO",United States,40.027223,-106.451667,20V,MC ELROY AIRFIELD,Fatal(2),Substantial,N3766A,Piper,PA-22-135,No,1,Piston,Personal,2.0,0.0,0.0,0.0,VMC,Climb,Probable Cause,31-01-2006,2.0,2.0,1.0,False,Piper PA-22-135
20050520X00646,Accident,CHI05CA090,2005-04-07,"KALAMAZOO, MI",United States,42.234722,-85.551944,,,Non-Fatal,Substantial,N985BT,Cessna,172R,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Taxi,Probable Cause,13-09-2005,1.0,0.0,0.0,False,Cessna 172R
20050413X00450,Accident,LAX05FA132,2005-04-07,"Tranquility, CA",United States,36.636666,-120.400278,,,Fatal(3),Destroyed,N8126L,Cessna,T210L,No,1,Piston,Personal,3.0,0.0,0.0,0.0,VMC,Cruise,Probable Cause,29-08-2006,3.0,3.0,1.0,True,Cessna T210L
20050412X00440,Accident,DEN05FA066,2005-04-07,"Broomfield, CO",United States,39.908333,-105.116667,BJC,JEFFCO,Fatal(1),Destroyed,N3015L,Piper,PA-32RT-300,No,1,Piston,Personal,1.0,0.0,0.0,0.0,VMC,Landing,Probable Cause,20-12-2005,1.0,1.0,1.0,True,Piper PA-32RT-300
20050416X00468,Accident,SEA05LA081,2005-04-08,"MEDFORD, OR",United States,42.374167,-122.873611,KMFR,Rogue Valley,Non-Fatal,Substantial,N4948Q,Cessna,185F,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,27-10-2005,1.0,0.0,0.0,False,Cessna 185F
20050418X00472,Accident,DFW05CA101,2005-04-08,"STILLWATER, OK",United States,36.161111,-97.085555,SWO,Stillwater Regional Airport,Non-Fatal,Substantial,N68472,Cessna,152,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 152
20050426X00504,Accident,DEN05CA067,2005-04-08,"CORTEZ, CO",United States,37.303333,-108.628334,CEZ,CORTEZ-MONTEZUMA COUNTY,Non-Fatal,Substantial,N92112,Cessna,182M,No,1,Piston,Business,0.0,0.0,0.0,4.0,VMC,Landing,Probable Cause,07-07-2005,4.0,0.0,0.0,False,Cessna 182M
20050805X01170,Accident,CHI05LA091,2005-04-08,"WAUTOMA, WI",United States,44.033889,-89.300278,Y50,Wautoma Municapal,Non-Fatal,Substantial,N82051,Aeronca,7AC,No,1,Piston,Personal,0.0,1.0,0.0,1.0,VMC,Takeoff,Probable Cause,28-02-2006,2.0,1.0,0.5,False,Aeronca 7AC
20050509X00578,Accident,CHI05CA095,2005-04-08,"ANN ARBOR, MI",United States,42.223056,-83.745555,,,Non-Fatal,Substantial,N777UM,Cessna,172P,No,1,Piston,Instructional,0.0,0.0,0.0,2.0,VMC,Go-around,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cessna 172P
20050426X00505,Accident,CHI05CA093,2005-04-08,"ST. CHARLES, MO",United States,38.726667,-90.508056,1H0,Creve Coeur Airport,Non-Fatal,Substantial,N36691,Piper,PA-32RT-300,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Piper PA-32RT-300
20050504X00549,Accident,SEA05CA080,2005-04-09,"YAMHILL, OR",United States,47.35,-123.359444,OR05,Flying M Airport,Non-Fatal,Substantial,N8400L,Cessna,172,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cessna 172
20050505X00562,Accident,SEA05CA079,2005-04-09,"INDEPENDENCE, OR",United States,44.866667,-123.198333,7S5,Independence State Airport,Non-Fatal,Substantial,N7771E,Cessna,150,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,Standing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 150
20050705X00929,Accident,LAX05LA206,2005-04-09,"CALIFORNIA CITY, CA",United States,35.152222,-118.016667,L71,California City Municipal Arpt,Non-Fatal,Substantial,N7737P,Piper,PA-24-250,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-07-2007,1.0,0.0,0.0,False,Piper PA-24-250
20050509X00577,Accident,CHI05CA096,2005-04-09,"MEXICO, MO",United States,39.1575,-91.818334,PVT,Private Airstrip,Non-Fatal,Substantial,N11177,Champion,7ECA,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Takeoff,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Champion 7ECA
20050519X00631,Accident,IAD05LA060,2005-04-10,"PIKEVILLE, KY",United States,37.561667,-82.566389,PBX,Pike County Airport,Non-Fatal,Substantial,N8897V,Cessna,172,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,20-12-2005,1.0,0.0,0.0,False,Cessna 172
20050428X00524,Accident,CHI05CA092,2005-04-10,"LINCOLN, NE",United States,40.850833,-96.759167,,,Non-Fatal,Substantial,N21816,Mooney,M20M,No,1,Piston,Business,0.0,0.0,0.0,1.0,IMC,Cruise,Probable Cause,28-06-2006,1.0,0.0,0.0,False,Mooney M20M
20050412X00439,Accident,ANC05LA056,2005-04-10,"PALMER, AK",United States,61.466667,-148.8,,,Non-Fatal,Substantial,N8960C,Piper,PA-18,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,13-09-2005,2.0,0.0,0.0,False,Piper PA-18
20050512X00604,Accident,ANC05CA057,2005-04-10,"ANCHORAGE, AK",United States,61.213611,-149.844444,PAMR,Merrill Field,Non-Fatal,Substantial,N9028C,Cessna,180,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 180
20050414X00455,Accident,DFW05FA099,2005-04-10,"Jefferson, TX",United States,32.805,-94.584722,,,Fatal(3),Destroyed,N2981R,Piper,PA-28R-200,No,1,Piston,Personal,3.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,13-09-2005,3.0,3.0,1.0,True,Piper PA-28R-200
20050420X00485,Accident,NYC05LA070,2005-04-11,"WARREN, PA",United States,41.865833,-79.206111,7PA1,WARREN AIRPARK,Fatal(1),Substantial,N7545V,Cessna,177RG,No,1,Piston,Personal,1.0,1.0,0.0,0.0,VMC,Landing,Probable Cause,31-10-2006,2.0,2.0,1.0,False,Cessna 177RG
20050414X00457,Accident,NYC05FA069,2005-04-11,"WILLIAMSBURG, OH",United States,39.018611,-84.003889,,,Fatal(2),Substantial,N24779,Cessna,152,No,1,Piston,Instructional,2.0,0.0,0.0,0.0,VMC,Maneuvering,Probable Cause,20-12-2005,2.0,2.0,1.0,False,Cessna 152
20050610X00747,Accident,LAX05CA137,2005-04-12,"GALLUP, NM",United States,35.511111,-108.793611,GUP,GALLUP MUNICIPAL,Non-Fatal,Substantial,N520ER,Cessna,172S,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Takeoff,Probable Cause,13-09-2005,1.0,0.0,0.0,False,Cessna 172S
20050415X00462,Incident,SEA05FA074,2005-04-12,"Roosevelt Roads, PR",United States,18.245,-65.643333,TJNR,Roosevelt Roads Airport,Incident,,N1241X,Cessna,208B,No,1,Turboprop,,0.0,0.0,0.0,4.0,VMC,Cruise,Probable Cause,30-05-2006,4.0,0.0,0.0,False,Cessna 208B
20050512X00598,Accident,MIA05CA091,2005-04-13,"KISSIMMEE, FL",United States,28.293889,-81.439444,ISM,Kissimmee Gateway Airport,Non-Fatal,Substantial,N716SD,Cessna,172,No,1,Piston,Instructional,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 172
20050415X00466,Accident,LAX05LA136,2005-04-13,"PHOENIX, AZ",United States,33.688055,-112.0825,DVT,Phoenix Deer Valley Airport,Non-Fatal,Substantial,N732SY,Cessna,T210M,No,1,Piston,Personal,0.0,1.0,0.0,0.0,VMC,Approach,Probable Cause,31-07-2006,1.0,1.0,1.0,False,Cessna T210M
20050510X00585,Accident,DFW05CA072,2005-04-13,"WOODWARD, OK",United States,36.436666,-99.520834,WWR,West Woodward Airport,Non-Fatal,Substantial,N7535S,Robinson,R44 II,No,1,Piston,Business,0.0,0.0,0.0,2.0,VMC,Standing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Robinson R44 II
20050427X00511,Accident,DEN05LA068,2005-04-13,"MORRISON, CO",United States,39.668889,-105.219723,,,Non-Fatal,Substantial,N5690K,Enstrom,F-28C,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,27-10-2005,2.0,0.0,0.0,False,Enstrom F-28C
20050506X00568,Accident,CHI05LA097,2005-04-13,"CLEAR LAKE, MN",United States,45.444444,-93.971111,8Y6,LEADERS CLEAR LAKE,Non-Fatal,Substantial,N3622D,Cessna,310,No,2,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Cruise,Probable Cause,29-08-2006,1.0,0.0,0.0,False,Cessna 310
20050509X00575,Accident,MIA05CA090,2005-04-14,"LAKELAND, FL",United States,27.988333,-82.018334,,,Non-Fatal,Substantial,N7690U,North American,AT-6C,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Landing,Probable Cause,07-07-2005,2.0,0.0,0.0,False,North American AT-6C
20050511X00596,Accident,LAX05LA138,2005-04-14,"PRESCOTT, AZ",United States,34.654444,-112.419723,PRC,Earnest A. Love Field,Non-Fatal,Substantial,N8324G,Cessna,150F,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,25-04-2006,1.0,0.0,0.0,False,Cessna 150F
20050420X00480,Accident,DFW05LA103,2005-04-14,"OLNEY, TX",United States,33.350833,-98.819167,,,Non-Fatal,Substantial,N733UV,Cessna,172N,No,1,Piston,Aerial Observation,0.0,0.0,1.0,0.0,VMC,Maneuvering,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna 172N
20050421X00493,Accident,IAD05LA055,2005-04-14,"Oakland, MD",United States,39.5775,-79.339166,2G4,Garrett County Airport,Non-Fatal,Destroyed,N53548,Cessna,337G,No,2,Piston,Positioning,0.0,2.0,0.0,0.0,VMC,Landing,Probable Cause,31-01-2006,2.0,2.0,1.0,True,Cessna 337G
20050504X00551,Accident,SEA05CA082,2005-04-15,"MCCAMMON, ID",United States,42.6875,-112.200833,,,Non-Fatal,Substantial,N8715E,Piper,PA-28-140,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Cruise,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Piper PA-28-140
20050419X00474,Accident,MIA05LA093,2005-04-15,"GROVELAND, FL",United States,28.403889,-81.839444,6FL0,SEMINOLE LAKE,Non-Fatal,Substantial,N270FT,Piper,PA-28-161,No,1,Piston,Ferry,0.0,0.0,0.0,1.0,VMC,Climb,Probable Cause,27-10-2005,1.0,0.0,0.0,False,Piper PA-28-161
20050427X00514,Accident,DFW05CA104,2005-04-15,"BARTLESVILLE, OK",United States,36.762222,-96.011111,BVO,Bartlesville Municipal Airport,Non-Fatal,Substantial,N8396D,Beech,J35,No,1,Piston,Personal,0.0,0.0,1.0,0.0,VMC,Climb,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Beech J35
20050425X00497,Accident,ANC05TA058,2005-04-15,"TALKEETNA, AK",United States,62.968611,-150.754722,,,Non-Fatal,Substantial,N8190Y,De Havilland,DHC-2,No,1,Piston,Other,0.0,0.0,2.0,1.0,VMC,Taxi,Probable Cause,28-06-2006,3.0,0.0,0.0,False,De Havilland DHC-2
20050512X00603,Accident,ANC05CA059,2005-04-15,"YAKUTAT, AK",United States,59.9675,-141.659167,,,Non-Fatal,Substantial,N9417G,Cessna,U206E,No,1,Piston,Positioning,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Cessna U206E
20050419X00475,Accident,SEA05LA076,2005-04-16,"PLANT CITY, FL",United States,28,-82.164167,PCM,PLANT CITY MUNI,Non-Fatal,Substantial,N33CF,Beech,A36,No,1,Piston,Personal,0.0,0.0,0.0,6.0,VMC,Takeoff,Probable Cause,28-03-2006,6.0,0.0,0.0,False,Beech A36
20050503X00536,Accident,NYC05CA072,2005-04-16,"COLLEGEVILLE, PA",United States,40.203889,-75.43,N10,Perkiomen Valley Airport,Non-Fatal,Substantial,N7653X,Cessna,172B,No,1,Piston,Personal,0.0,0.0,0.0,2.0,VMC,Approach,Probable Cause,07-07-2005,2.0,0.0,0.0,False,Cessna 172B
20050427X00512,Accident,DEN05LA069,2005-04-16,"ENGLEWOOD, CO",United States,39.572223,-104.859722,APA,Centennial,Non-Fatal,Substantial,N39230,Taylorcraft,BC12-D,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Landing,Probable Cause,27-10-2005,1.0,0.0,0.0,False,Taylorcraft BC12-D
20050504X00550,Accident,SEA05CA083,2005-04-17,"WHITEFISH, MT",United States,48.45,-114.45,,,Non-Fatal,Substantial,N7054C,Hughes,269A,No,1,Piston,Personal,0.0,0.0,0.0,1.0,VMC,Maneuvering,Probable Cause,07-07-2005,1.0,0.0,0.0,False,Hughes 269A
